role_family,source,canonical_skill,mention_count,so_category
Software Developer,naukri_datacsv,Managed services,10,
Software Developer,naukri_datacsv,Manager Quality Assurance,10,
Software Developer,naukri_datacsv,Natural Language Processing,10,
Software Developer,naukri_datacsv,OLAP,10,
Software Developer,naukri_datacsv,Office 365,10,
Software Developer,naukri_datacsv,Oracle 10G,10,
Software Developer,naukri_datacsv,PAAS,10,
Software Developer,naukri_datacsv,Presales,10,
Software Developer,naukri_datacsv,Project Implementation,10,
Software Developer,naukri_datacsv,Qt,10,
Software Developer,naukri_datacsv,R,10,
Software Developer,naukri_datacsv,Redhat,10,
Software Developer,naukri_datacsv,SAP MM,10,
Software Developer,naukri_datacsv,SIP,10,
Software Developer,naukri_datacsv,SQL Developer,10,
Software Developer,naukri_datacsv,Senior Software Engineer,10,
Software Developer,naukri_datacsv,Subject Matter Expert,10,
Software Developer,naukri_datacsv,Subversion,10,
Software Developer,naukri_datacsv,Technical leadership,10,
Software Developer,naukri_datacsv,Test scenarios,10,
Software Developer,naukri_datacsv,Time management,10,
Software Developer,naukri_datacsv,User acceptance testing,10,
Software Developer,naukri_datacsv,Views,10,
Software Developer,naukri_datacsv,asp.net developer,10,
Software Developer,naukri_datacsv,eCommerce,10,
Software Developer,naukri_datacsv,flash,10,
Software Developer,naukri_datacsv,force.com,10,
Software Developer,naukri_datacsv,iPhone SDK,10,
Software Developer,naukri_datacsv,java developer,10,
Software Developer,naukri_datacsv,query,10,
Software Developer,naukri_datacsv,software architecture,10,
Software Developer,naukri_datacsv,web applications,10,
Software Developer,naukri_datacsv,ASIC,9,
Software Developer,naukri_datacsv,Ab Initio,9,
Software Developer,naukri_datacsv,Abap Objects,9,
Software Developer,naukri_datacsv,Accounting,9,
Software Developer,naukri_datacsv,Adobe Forms,9,
Software Developer,naukri_datacsv,Aerospace,9,
Software Developer,naukri_datacsv,Aix,9,
Software Developer,naukri_datacsv,Biztalk,9,
Software Developer,naukri_datacsv,Blackberry,9,
Software Developer,naukri_datacsv,Bsc,9,
Software Developer,naukri_datacsv,Budgeting,9,
Software Developer,naukri_datacsv,Building,9,
Software Developer,naukri_datacsv,Copyright,9,
Software Developer,naukri_datacsv,Customer satisfaction,9,
Software Developer,naukri_datacsv,DSP,9,
Software Developer,naukri_datacsv,Data extraction,9,
Software Developer,naukri_datacsv,Diagnostics,9,
Software Developer,naukri_datacsv,Dojo,9,
Software Developer,naukri_datacsv,Enhancements,9,
Software Developer,naukri_datacsv,FICO,9,
Software Developer,naukri_datacsv,Firmware Development,9,
Software Developer,naukri_datacsv,Functional Consultancy,9,
Software Developer,naukri_datacsv,Hana,9,
Software Developer,naukri_datacsv,Hiring,9,
Software Developer,naukri_datacsv,Hospitality,9,
Software Developer,naukri_datacsv,IPad,9,
Software Developer,naukri_datacsv,ITES,9,
Software Developer,naukri_datacsv,ITSM,9,
Software Developer,naukri_datacsv,Karma,9,
Software Developer,naukri_datacsv,LAN,9,
Software Developer,naukri_datacsv,LTE,9,
Software Developer,naukri_datacsv,Life sciences,9,
Software Developer,naukri_datacsv,MIS,9,
Software Developer,naukri_datacsv,MS Access,9,
Software Developer,naukri_datacsv,MTS,9,
Software Developer,naukri_datacsv,Management systems,9,
Software Developer,naukri_datacsv,MapReduce,9,
Software Developer,naukri_datacsv,Monitoring Tools,9,
Software Developer,naukri_datacsv,Oracle Apps,9,
Software Developer,naukri_datacsv,PCIE,9,
Software Developer,naukri_datacsv,Pega PRPC,9,
Software Developer,naukri_datacsv,Powerpoint,9,
Software Developer,naukri_datacsv,Project life cycle,9,
Software Developer,naukri_datacsv,Relationship management,9,
Software Developer,naukri_datacsv,Routing,9,
Software Developer,naukri_datacsv,SAP Workflow,9,
Software Developer,naukri_datacsv,SMS,9,
Software Developer,naukri_datacsv,Simulink,9,
Software Developer,naukri_datacsv,Swing,9,
Software Developer,naukri_datacsv,TIBCO,9,
Software Developer,naukri_datacsv,Tool design,9,
Software Developer,naukri_datacsv,Tuning,9,
Software Developer,naukri_datacsv,Unix scripting,9,
Software Developer,naukri_datacsv,WAMP,9,
Software Developer,naukri_datacsv,Writing,9,
Software Developer,naukri_datacsv,eclipse ide,9,
Software Developer,naukri_datacsv,experience,9,
Software Developer,naukri_datacsv,knowledge,9,
Software Developer,naukri_datacsv,pl sql,9,
Software Developer,naukri_datacsv,programmer,9,
Software Developer,naukri_datacsv,sfdc developer,9,
Software Developer,naukri_datacsv,splunk,9,
Software Developer,naukri_datacsv,user interface,9,
Software Developer,naukri_datacsv,ARM,8,
Software Developer,naukri_datacsv,AS400,8,
Software Developer,naukri_datacsv,Access management,8,
Software Developer,naukri_datacsv,Aem,8,
Software Developer,naukri_datacsv,Analyst,8,
Software Developer,naukri_datacsv,Back office,8,
Software Developer,naukri_datacsv,Bpm,8,
Software Developer,naukri_datacsv,CMMI,8,
Software Developer,naukri_datacsv,Centos,8,
Software Developer,naukri_datacsv,Chef,8,
Software Developer,naukri_datacsv,Claims,8,
Software Developer,naukri_datacsv,Client satisfaction,8,
Software Developer,naukri_datacsv,Computer vision,8,
Software Developer,naukri_datacsv,Continuous Delivery,8,
Software Developer,naukri_datacsv,Customization,8,
Software Developer,naukri_datacsv,Dicom,8,
Software Developer,naukri_datacsv,Dynamics CRM,8,
Software Developer,naukri_datacsv,Embedded Development,8,
Software Developer,naukri_datacsv,Enterprise software,8,
Software Developer,naukri_datacsv,FPGA,8,
Software Developer,naukri_datacsv,Forecasting,8,
Software Developer,naukri_datacsv,French,8,
Software Developer,naukri_datacsv,Front office,8,
Software Developer,naukri_datacsv,GCP,8,
Software Developer,naukri_datacsv,Go,8,
Software Developer,naukri_datacsv,Google Analytics,8,
Software Developer,naukri_datacsv,Google Maps,8,
Software Developer,naukri_datacsv,Graphic designing,8,
Software Developer,naukri_datacsv,Hybris,8,
Software Developer,naukri_datacsv,Interviewing,8,
Software Developer,naukri_datacsv,Issue resolution,8,
Software Developer,naukri_datacsv,Java Servlets,8,
Software Developer,naukri_datacsv,Linkedin,8,
Software Developer,naukri_datacsv,Market research,8,
Software Developer,naukri_datacsv,Microcontroller,8,
Software Developer,naukri_datacsv,Mixed signal,8,
Software Developer,naukri_datacsv,NLP,8,
Software Developer,naukri_datacsv,Native,8,
Software Developer,naukri_datacsv,OS,8,
Software Developer,naukri_datacsv,Oracle forms,8,
Software Developer,naukri_datacsv,PL - SQL,8,
Software Developer,naukri_datacsv,PPC,8,
Software Developer,naukri_datacsv,Parsing,8,
Software Developer,naukri_datacsv,Performance optimization,8,
Software Developer,naukri_datacsv,RPA,8,
Software Developer,naukri_datacsv,Reporting,8,
Software Developer,naukri_datacsv,Reporting Services,8,
Software Developer,naukri_datacsv,Retail,8,
Software Developer,naukri_datacsv,Search engine optimization,8,
Software Developer,naukri_datacsv,Servicenow,8,
Software Developer,naukri_datacsv,Shell,8,
Software Developer,naukri_datacsv,Shopify,8,
Software Developer,naukri_datacsv,Smartforms,8,
Software Developer,naukri_datacsv,Software development methodologies,8,
Software Developer,naukri_datacsv,Startup,8,
Software Developer,naukri_datacsv,Subject matter expertise,8,
Software Developer,naukri_datacsv,System analysis,8,
Software Developer,naukri_datacsv,Talent acquisition,8,
Software Developer,naukri_datacsv,Telecommunication,8,
Software Developer,naukri_datacsv,Third Party,8,
Software Developer,naukri_datacsv,Timing closure,8,
Software Developer,naukri_datacsv,Transport management,8,
Software Developer,naukri_datacsv,UDS,8,
Software Developer,naukri_datacsv,VBA,8,
Software Developer,naukri_datacsv,VHDL,8,
Software Developer,naukri_datacsv,VOIP,8,
Software Developer,naukri_datacsv,VPN,8,
Software Developer,naukri_datacsv,Visual Effects,8,
Software Developer,naukri_datacsv,Windows Services,8,
Software Developer,naukri_datacsv,Windows mobile,8,
Software Developer,naukri_datacsv,Wordpress CMS,8,
Software Developer,naukri_datacsv,Wordpress Developer,8,
Software Developer,naukri_datacsv,Xamarin,8,
Software Developer,naukri_datacsv,business process outsourcing,8,
Software Developer,naukri_datacsv,client server,8,
Software Developer,naukri_datacsv,cloud security,8,
Software Developer,naukri_datacsv,digital transformation,8,
Software Developer,naukri_datacsv,implementation,8,
Software Developer,naukri_datacsv,java j2ee,8,
Software Developer,naukri_datacsv,life,8,
Software Developer,naukri_datacsv,mobile application,8,
Software Developer,naukri_datacsv,operational support,8,
Software Developer,naukri_datacsv,process,8,
Software Developer,naukri_datacsv,professional services,8,
Software Developer,naukri_datacsv,query optimization,8,
Software Developer,naukri_datacsv,roid,8,
Software Developer,naukri_datacsv,ror,8,
Software Developer,naukri_datacsv,senior php developer,8,
Software Developer,naukri_datacsv,smarty,8,
Software Developer,naukri_datacsv,software quality,8,
Software Developer,naukri_datacsv,AR,7,
Software Developer,naukri_datacsv,Adobe Experience Manager,7,
Software Developer,naukri_datacsv,BI,7,
Software Developer,naukri_datacsv,Bfsi,7,
Software Developer,naukri_datacsv,Business operations,7,
Software Developer,naukri_datacsv,Business process management,7,
Software Developer,naukri_datacsv,Business services,7,
Software Developer,naukri_datacsv,Canoe,7,
Software Developer,naukri_datacsv,Communication protocols,7,
Software Developer,naukri_datacsv,Complex,7,
Software Developer,naukri_datacsv,Consultancy,7,
Software Developer,naukri_datacsv,Costing,7,
Software Developer,naukri_datacsv,DB,7,
Software Developer,naukri_datacsv,Data Center,7,
Software Developer,naukri_datacsv,Data architecture,7,
Software Developer,naukri_datacsv,Defect tracking,7,
Software Developer,naukri_datacsv,Device Driver,7,
Software Developer,naukri_datacsv,Doc,7,
Software Developer,naukri_datacsv,E-learning,7,
Software Developer,naukri_datacsv,EBS,7,
Software Developer,naukri_datacsv,Ember.Js,7,
Software Developer,naukri_datacsv,Executive,7,
Software Developer,naukri_datacsv,Gap analysis,7,
Software Developer,naukri_datacsv,IBATIS,7,
Software Developer,naukri_datacsv,ITIL,7,
Software Developer,naukri_datacsv,IntelliJ,7,
Software Developer,naukri_datacsv,Kernel,7,
Software Developer,naukri_datacsv,LESS,7,
Software Developer,naukri_datacsv,Leadership training,7,
Software Developer,naukri_datacsv,Management consulting,7,
Software Developer,naukri_datacsv,Master Data Management,7,
Software Developer,naukri_datacsv,Microsoft Sharepoint,7,
Software Developer,naukri_datacsv,NetBeans,7,
Software Developer,naukri_datacsv,Networking protocols,7,
Software Developer,naukri_datacsv,Oracle Fusion,7,
Software Developer,naukri_datacsv,Oracle financials,7,
Software Developer,naukri_datacsv,PRPC,7,
Software Developer,naukri_datacsv,Phonegap,7,
Software Developer,naukri_datacsv,Plugins,7,
Software Developer,naukri_datacsv,Problem,7,
Software Developer,naukri_datacsv,Protocol stack,7,
Software Developer,naukri_datacsv,R12,7,
Software Developer,naukri_datacsv,RCA,7,
Software Developer,naukri_datacsv,RTC,7,
Software Developer,naukri_datacsv,Reconciliation,7,
Software Developer,naukri_datacsv,SAP BO,7,
Software Developer,naukri_datacsv,SQL Server Development,7,
Software Developer,naukri_datacsv,Senior Java Developer,7,
Software Developer,naukri_datacsv,Signal processing,7,
Software Developer,naukri_datacsv,Sound,7,
Software Developer,naukri_datacsv,Sqoop,7,
Software Developer,naukri_datacsv,Support services,7,
Software Developer,naukri_datacsv,Technical architecture,7,
Software Developer,naukri_datacsv,Technology Consulting,7,
Software Developer,naukri_datacsv,Test execution,7,
Software Developer,naukri_datacsv,Test strategy,7,
Software Developer,naukri_datacsv,Typing,7,
Software Developer,naukri_datacsv,Vendor,7,
Software Developer,naukri_datacsv,Web analytics,7,
Software Developer,naukri_datacsv,WebDynPro ABAP,7,
Software Developer,naukri_datacsv,Webmethods,7,
Software Developer,naukri_datacsv,Woocommerce,7,
Software Developer,naukri_datacsv,activex,7,
Software Developer,naukri_datacsv,big data analytics,7,
Software Developer,naukri_datacsv,c# developer,7,
Software Developer,naukri_datacsv,cake php,7,
Software Developer,naukri_datacsv,design studio,7,
Software Developer,naukri_datacsv,enterprise application,7,
Software Developer,naukri_datacsv,international clients,7,
Software Developer,naukri_datacsv,jdk,7,
Software Developer,naukri_datacsv,mac,7,
Software Developer,naukri_datacsv,maintaining,7,
Software Developer,naukri_datacsv,xsd,7,
Software Developer,naukri_datacsv,3D,6,
Software Developer,naukri_datacsv,3G,6,
Software Developer,naukri_datacsv,Access,6,
Software Developer,naukri_datacsv,Accessibility,6,
Software Developer,naukri_datacsv,Activemq,6,
Software Developer,naukri_datacsv,Advertising,6,
Software Developer,naukri_datacsv,Amdocs,6,
Software Developer,naukri_datacsv,Analysis Services,6,
Software Developer,naukri_datacsv,Application management,6,
Software Developer,naukri_datacsv,Application packaging,6,
Software Developer,naukri_datacsv,Arcgis,6,
Software Developer,naukri_datacsv,Ariba,6,
Software Developer,naukri_datacsv,Assurance,6,
Software Developer,naukri_datacsv,Automation tools,6,
Software Developer,naukri_datacsv,B2B,6,
Software Developer,naukri_datacsv,Bpel,6,
Software Developer,naukri_datacsv,CTI,6,
Software Developer,naukri_datacsv,Cloudera,6,
Software Developer,naukri_datacsv,Collections,6,
Software Developer,naukri_datacsv,Content development,6,
Software Developer,naukri_datacsv,Corel Draw,6,
Software Developer,naukri_datacsv,Corporate,6,
Software Developer,naukri_datacsv,Customer service orientation,6,
Software Developer,naukri_datacsv,D3.js,6,
Software Developer,naukri_datacsv,Data dictionary,6,
Software Developer,naukri_datacsv,Design verification,6,
Software Developer,naukri_datacsv,Device driver development,6,
Software Developer,naukri_datacsv,Downstream,6,
Software Developer,naukri_datacsv,E - commerce,6,
Software Developer,naukri_datacsv,ECC,6,
Software Developer,naukri_datacsv,EMC,6,
Software Developer,naukri_datacsv,Effort estimation,6,
Software Developer,naukri_datacsv,Electrical engineering,6,
Software Developer,naukri_datacsv,Electricals,6,
Software Developer,naukri_datacsv,Embedded C++,6,
Software Developer,naukri_datacsv,Express,6,
Software Developer,naukri_datacsv,Full Stack Developer,6,
Software Developer,naukri_datacsv,GPRS,6,
Software Developer,naukri_datacsv,Google AdWords,6,
Software Developer,naukri_datacsv,HCM,6,
Software Developer,naukri_datacsv,HDFS,6,
Software Developer,naukri_datacsv,HMI,6,
Software Developer,naukri_datacsv,HR consulting,6,
Software Developer,naukri_datacsv,High level design,6,
Software Developer,naukri_datacsv,IOC,6,
Software Developer,naukri_datacsv,IP,6,
Software Developer,naukri_datacsv,IT operations,6,
Software Developer,naukri_datacsv,Information architecture,6,
Software Developer,naukri_datacsv,Internet technologies,6,
